datetime,open,high,low,close,volume
2007/11/22 11:30:00,20930,21100,20930,21070,1698
2007/11/22 14:00:00,21100,21150,20920,20950,2782
2007/11/22 14:30:00,20950,21000,20930,20985,914
2007/11/22 15:00:00,20975,21095,20970,21090,3610
2007/11/23 9:30:00,21050,21150,20910,21005,2876
2007/11/23 10:00:00,21000,21240,20985,21220,2166
2007/11/23 10:15:00,21215,21280,21165,21200,920
2007/11/23 11:00:00,21200,21475,21190,21460,2252
2007/11/23 11:30:00,21475,21475,21300,21345,2216
2007/11/23 14:00:00,21330,21505,21040,21100,2448
2007/11/23 14:30:00,21100,21375,21075,21300,1542
2007/11/23 15:00:00,21300,21420,21295,21410,1814
2007/11/26 9:30:00,21610,21680,21455,21535,2834
2007/11/26 10:00:00,21540,21600,21300,21395,1472
2007/11/26 10:15:00,21380,21390,21160,21230,1224
2007/11/26 11:00:00,21250,21290,21050,21200,1598
2007/11/26 11:30:00,21180,21290,21100,21170,1004
2007/11/26 14:00:00,21200,21300,21110,21235,980
2007/11/26 14:30:00,21235,21270,21200,21270,190
2007/11/26 15:00:00,21280,21280,21100,21150,1078
2007/11/27 9:30:00,20890,21160,20700,21060,1836
2007/11/27 10:00:00,21100,21300,21085,21255,1734
2007/11/27 10:15:00,21270,21320,21160,21210,1090
2007/11/27 11:00:00,21220,21255,21155,21190,674
2007/11/27 11:30:00,21200,21430,21195,21380,1234
2007/11/27 14:00:00,21450,21450,21235,21300,1322
2007/11/27 14:30:00,21300,21380,21300,21330,624
2007/11/27 15:00:00,21325,21500,21280,21435,1260
2007/11/28 9:30:00,21230,21480,21200,21320,2148
2007/11/28 10:00:00,21305,21420,21245,21370,1236
2007/11/28 10:15:00,21370,21395,21320,21330,464
2007/11/28 11:00:00,21350,21400,21335,21380,1124
2007/11/28 11:30:00,21380,21430,21280,21335,1608
2007/11/28 14:00:00,21300,21330,21210,21300,1830
2007/11/28 14:30:00,21320,21320,21260,21295,1522
2007/11/28 15:00:00,21285,21300,21230,21290,970
2007/11/29 9:30:00,21495,21500,21320,21345,1596
2007/11/29 10:00:00,21360,21395,21150,21205,3150
2007/11/29 10:15:00,21225,21300,21205,21260,312
2007/11/29 11:00:00,21220,21280,21205,21235,3822
2007/11/29 11:30:00,21235,21305,21225,21250,426
2007/11/29 14:00:00,21210,21400,21150,21360,3562
2007/11/29 14:30:00,21360,21430,21350,21430,1280
2007/11/29 15:00:00,21430,21490,21300,21300,1018
2007/11/30 9:30:00,21300,21390,21200,21305,708
2007/11/30 10:00:00,21295,21435,21210,21380,706
2007/11/30 10:15:00,21385,21390,21345,21360,104
2007/11/30 11:00:00,21375,21390,21305,21355,358
2007/11/30 11:30:00,21355,21590,21355,21580,700
2007/11/30 14:00:00,21535,21565,21350,21355,802
2007/11/30 14:30:00,21360,21395,21300,21395,220
2007/11/30 15:00:00,21395,21520,21280,21520,566
2007/12/3 9:30:00,21290,21390,21190,21300,694
2007/12/3 10:00:00,21300,21350,21150,21230,648
2007/12/3 10:15:00,21230,21230,21100,21140,510
2007/12/3 11:00:00,21105,21160,21050,21110,732
2007/12/3 11:30:00,21130,21165,21100,21130,272
2007/12/3 14:00:00,21060,21150,20990,21110,1062
2007/12/3 14:30:00,21120,21160,21060,21100,288
2007/12/3 15:00:00,21065,21075,21000,21000,190
2007/12/4 9:30:00,21075,21180,21045,21130,562
2007/12/4 10:00:00,21160,21200,21000,21000,790
2007/12/4 10:15:00,21025,21025,20930,21000,346
2007/12/4 11:00:00,21010,21070,20885,20990,502
2007/12/4 11:30:00,21000,21050,20950,20950,550
2007/12/4 14:00:00,21045,21070,20915,20960,770
2007/12/4 14:30:00,20955,21030,20955,21000,668
2007/12/4 15:00:00,21030,21120,21010,21090,2156
2007/12/5 9:30:00,21220,21230,21050,21050,100
2007/12/5 10:00:00,21050,21100,21000,21100,200
2007/12/5 10:15:00,21100,21100,21040,21040,8
2007/12/5 11:00:00,21065,21150,21065,21140,122
2007/12/5 11:30:00,21140,21175,21100,21130,56
2007/12/5 14:00:00,21180,21280,21180,21210,1008
2007/12/5 14:30:00,21240,21240,21180,21180,478
2007/12/5 15:00:00,21160,21190,21100,21145,246
2007/12/6 9:30:00,20980,21150,20980,21150,130
2007/12/6 10:00:00,21150,21260,21150,21180,108
2007/12/6 10:15:00,21180,21215,21180,21215,4
2007/12/6 11:00:00,21185,21230,21100,21160,64
2007/12/6 11:30:00,21180,21180,21080,21095,30
2007/12/6 14:00:00,21100,21150,21080,21150,26
2007/12/6 14:30:00,21130,21200,21090,21090,38
2007/12/6 15:00:00,21125,21125,21100,21110,204
2007/12/7 9:30:00,21305,21385,21205,21340,126
2007/12/7 10:00:00,21340,21380,21305,21310,56
2007/12/7 10:15:00,21280,21280,21235,21250,6
2007/12/7 11:00:00,21295,21355,21240,21290,140
2007/12/7 11:30:00,21290,21290,21230,21230,146
2007/12/7 14:00:00,21240,21300,21210,21235,322
2007/12/7 14:30:00,21240,21270,21220,21270,54
2007/12/7 15:00:00,21320,21370,21300,21330,104
2007/12/10 9:30:00,21440,21440,21250,21250,82
2007/12/10 10:00:00,21270,21515,21270,21515,192
2007/12/10 10:15:00,21515,21550,21450,21550,154
2007/12/10 11:00:00,21530,21640,21500,21635,674
2007/12/10 11:30:00,21650,21700,21600,21600,388
2007/12/10 14:00:00,21580,21670,21535,21620,212
2007/12/10 14:30:00,21620,21705,21585,21705,256
2007/12/10 15:00:00,21700,21900,21670,21900,384
2007/12/11 9:30:00,22145,22145,21875,22100,396
2007/12/11 10:00:00,22090,22100,21980,22045,138
2007/12/11 10:15:00,22030,22035,22010,22035,42
2007/12/11 11:00:00,22050,22055,21960,22000,70
2007/12/11 11:30:00,22000,22020,21970,22020,50
2007/12/11 14:00:00,22100,22120,22060,22060,184
2007/12/11 14:30:00,22140,22170,22140,22170,166
2007/12/11 15:00:00,22165,22170,22000,22005,100
2007/12/12 9:30:00,22000,22020,21935,21985,46
2007/12/12 10:00:00,22000,22000,21900,21900,20
2007/12/12 10:15:00,21920,21920,21870,21885,14
2007/12/12 11:00:00,21830,21895,21800,21810,44
2007/12/12 11:30:00,21800,21995,21750,21995,40
2007/12/12 14:00:00,21800,21880,21800,21850,114
2007/12/12 14:30:00,21950,21950,21885,21905,14
2007/12/12 15:00:00,21950,22000,21880,21880,88
2007/12/13 9:30:00,22200,22230,22100,22200,324
2007/12/13 10:00:00,22230,22240,22045,22060,146
2007/12/13 10:15:00,22060,22070,21980,22040,136
2007/12/13 11:00:00,22040,22050,21970,22040,116
2007/12/13 11:30:00,22040,22050,21980,22030,64
2007/12/13 14:00:00,21960,21980,21910,21940,36
2007/12/13 14:30:00,21940,21940,21840,21875,36
2007/12/13 15:00:00,21915,21925,21870,21920,24
2007/12/14 9:30:00,21820,21970,21820,21945,56
2007/12/14 10:00:00,21940,21955,21880,21930,64
2007/12/14 10:15:00,21900,21920,21870,21900,20
2007/12/14 11:00:00,21920,21930,21885,21910,38
2007/12/14 11:30:00,21910,21990,21910,21960,60
2007/12/14 14:00:00,21960,22000,21925,21930,76
2007/12/14 14:30:00,21900,21930,21895,21930,434
2007/12/14 15:00:00,21930,21930,21880,21890,94
2007/12/17 9:30:00,21990,22060,21980,21980,182
2007/12/17 10:00:00,21995,21995,21860,21860,98
2007/12/17 10:15:00,21860,21860,21860,21860,12
2007/12/17 11:00:00,21865,21865,21780,21830,184
2007/12/17 11:30:00,21830,21850,21780,21780,80
2007/12/17 14:00:00,21780,21830,21780,21830,58
2007/12/17 14:30:00,21830,21835,21810,21835,36
2007/12/17 15:00:00,21895,21930,21895,21930,26
2007/12/18 9:30:00,21800,21800,21665,21695,66
2007/12/18 10:00:00,21670,21790,21650,21790,82
2007/12/18 10:15:00,21755,21755,21755,21755,2
2007/12/18 11:00:00,21755,21900,21755,21900,84
2007/12/18 11:30:00,21980,22040,21950,22010,42
2007/12/18 14:00:00,21955,21975,21905,21930,58
2007/12/18 14:30:00,21930,21930,21790,21930,26
2007/12/18 15:00:00,21945,22000,21900,22000,20
2007/12/19 9:30:00,22050,22100,22020,22030,218
2007/12/19 10:00:00,22010,22125,22010,22065,60
2007/12/19 10:15:00,22065,22120,22035,22035,24
2007/12/19 11:00:00,22035,22150,22035,22130,24
2007/12/19 11:30:00,22145,22170,22110,22110,176
2007/12/19 14:00:00,22180,22200,22105,22110,106
2007/12/19 14:30:00,22110,22130,22100,22100,12
2007/12/19 15:00:00,22140,22180,22120,22135,62
2007/12/20 9:30:00,22065,22180,22065,22065,142
2007/12/20 10:00:00,21980,22095,21980,22060,14
2007/12/20 10:15:00,22060,22060,22035,22035,14
2007/12/20 11:00:00,22035,22080,22030,22060,20
2007/12/20 11:30:00,22060,22100,22045,22100,32
2007/12/20 14:00:00,22100,22160,22100,22160,52
2007/12/20 14:30:00,22175,22175,22110,22110,28
2007/12/20 15:00:00,22130,22145,22130,22145,14
2007/12/21 9:30:00,21930,21940,21880,21890,68
2007/12/21 10:00:00,21870,21980,21860,21980,62
2007/12/21 10:15:00,21935,21935,21930,21930,4
2007/12/21 11:00:00,21900,21990,21900,21990,28
2007/12/21 11:30:00,22070,22210,22070,22175,44
2007/12/21 14:00:00,22150,22200,22150,22175,18
2007/12/21 14:30:00,22175,22175,22100,22140,12
2007/12/21 15:00:00,22135,22140,22080,22130,104
2007/12/24 9:30:00,22395,22785,22395,22770,474
2007/12/24 10:00:00,22740,22780,22730,22740,246
2007/12/24 10:15:00,22745,22770,22745,22770,128
2007/12/24 11:00:00,22750,22795,22750,22780,394
2007/12/24 11:30:00,22780,22900,22780,22900,52
2007/12/24 14:00:00,22900,22900,22900,22900,2
2007/12/24 14:30:00,22900,22900,22900,22900,102
2007/12/24 15:00:00,22900,22900,22900,22900,12
2007/12/25 9:30:00,22790,22895,22525,22730,236
2007/12/25 10:00:00,22840,22920,22760,22910,206
2007/12/25 10:15:00,22895,22900,22880,22880,90
2007/12/25 11:00:00,22880,22880,22795,22865,180
2007/12/25 11:30:00,22890,22890,22800,22800,248
2007/12/25 14:00:00,22800,22870,22800,22840,32
2007/12/25 14:30:00,22860,22860,22860,22860,2
2007/12/25 15:00:00,22810,22820,22715,22715,54
2007/12/26 9:30:00,22600,22825,22600,22785,170
2007/12/26 10:00:00,22820,22835,22815,22835,20
2007/12/26 10:15:00,22845,22900,22845,22900,28
2007/12/26 11:00:00,22905,22905,22850,22900,110
2007/12/26 11:30:00,22900,22900,22855,22880,18
2007/12/26 14:00:00,22900,22910,22860,22860,132
2007/12/26 14:30:00,22880,22930,22850,22930,192
2007/12/26 15:00:00,22890,22950,22875,22930,162
2007/12/27 9:30:00,23100,23165,23050,23050,12
2007/12/27 10:00:00,23050,23100,23010,23100,12
2007/12/27 10:15:00,23100,23100,23025,23025,2
2007/12/27 11:00:00,23050,23050,22905,22905,850
2007/12/27 11:30:00,22905,22940,22855,22920,134
2007/12/27 14:00:00,22900,22930,22840,22850,442
2007/12/27 14:30:00,22865,22865,22820,22820,14
2007/12/27 15:00:00,22760,22810,22760,22810,6
2007/12/28 9:30:00,22850,22850,22700,22770,26
2007/12/28 10:00:00,22700,22820,22610,22805,136
2007/12/28 10:15:00,22810,22810,22705,22705,10
2007/12/28 11:00:00,22705,22745,22650,22650,6
2007/12/28 11:30:00,22650,22700,22615,22700,12
2007/12/28 14:00:00,22640,22740,22640,22740,16
2007/12/28 14:30:00,22740,22740,22680,22680,8
2007/12/28 15:00:00,22695,22880,22695,22770,98
2008/1/2 9:30:00,22770,22800,22770,22800,10
2008/1/2 10:00:00,22800,22800,22780,22780,12
2008/1/2 10:15:00,22780,22780,22780,22780,0
2008/1/2 11:00:00,22780,22780,22780,22780,0
2008/1/2 11:30:00,22780,22780,22780,22780,0
2008/1/2 14:00:00,22780,22780,22780,22780,0
2008/1/2 14:30:00,22780,22780,22780,22780,0
2008/1/2 15:00:00,22780,22780,22650,22650,18
2008/1/3 9:30:00,22655,22790,22655,22790,6
2008/1/3 10:00:00,22790,22790,22645,22660,18
2008/1/3 10:15:00,22660,22660,22660,22660,0
2008/1/3 11:00:00,22660,22690,22660,22690,4
2008/1/3 11:30:00,22690,22750,22690,22750,2
2008/1/3 14:00:00,22750,22780,22715,22720,10
2008/1/3 14:30:00,22720,22720,22715,22715,2
2008/1/3 15:00:00,22740,22740,22700,22700,28
2008/1/4 9:30:00,22795,23340,22795,23340,90
2008/1/4 10:00:00,23340,23450,23340,23400,52
2008/1/4 10:15:00,23400,23400,23400,23400,0
2008/1/4 11:00:00,23400,23400,23400,23400,76
2008/1/4 11:30:00,23400,23400,23400,23400,0
2008/1/4 14:00:00,23400,23400,23400,23400,0
2008/1/4 14:30:00,23400,23400,23400,23400,4
2008/1/4 15:00:00,23400,23400,23400,23400,44
2008/1/7 9:30:00,23050,23050,23005,23005,6
2008/1/7 10:00:00,23005,23045,23000,23045,44
2008/1/7 10:15:00,23045,23045,23045,23045,0
2008/1/7 11:00:00,23080,23080,23080,23080,2
2008/1/7 11:30:00,23080,23080,23080,23080,0
2008/1/7 14:00:00,23000,23000,22930,22930,20
2008/1/7 14:30:00,22920,22920,22920,22920,2
2008/1/7 15:00:00,22940,22940,22800,22800,14
2008/1/8 9:30:00,22610,22750,22610,22750,10
2008/1/8 10:00:00,22950,23120,22890,22890,54
2008/1/8 10:15:00,22950,23100,22950,23100,6
2008/1/8 11:00:00,23100,23550,23100,23130,88
2008/1/8 11:30:00,23130,23190,23100,23100,610
2008/1/8 14:00:00,23200,23300,23200,23300,34
2008/1/8 14:30:00,23300,23300,23220,23275,206
2008/1/8 15:00:00,23275,23275,23260,23260,200
2008/1/9 9:30:00,23850,23850,23500,23500,4
2008/1/9 10:00:00,23500,23500,23300,23300,14
2008/1/9 10:15:00,23300,23300,23300,23300,0
2008/1/9 11:00:00,23300,23300,23300,23300,0
2008/1/9 11:30:00,23300,23300,23300,23300,0
2008/1/9 14:00:00,23300,23305,23300,23305,2
2008/1/9 14:30:00,23305,23305,23305,23305,0
2008/1/9 15:00:00,23305,23400,23305,23400,4
2008/1/10 9:30:00,23250,23250,23230,23230,4
2008/1/10 10:00:00,23230,23230,23100,23195,60
2008/1/10 10:15:00,23195,23275,23195,23275,4
2008/1/10 11:00:00,23275,23275,23130,23130,2
2008/1/10 11:30:00,23110,23150,23110,23150,12
2008/1/10 14:00:00,23150,23150,23115,23115,8
2008/1/10 14:30:00,23110,23110,23100,23100,22
2008/1/10 15:00:00,23100,23115,23100,23115,22
2008/1/11 9:30:00,23300,23400,23300,23300,78
2008/1/11 10:00:00,23310,23320,23310,23320,18
2008/1/11 10:15:00,23320,23320,23320,23320,0
2008/1/11 11:00:00,23320,23320,23320,23320,0
2008/1/11 11:30:00,23320,23350,23320,23350,22
2008/1/11 14:00:00,23400,23400,23300,23300,58
2008/1/11 14:30:00,23340,23340,23340,23340,354
2008/1/11 15:00:00,23340,23340,23300,23300,188
2008/1/14 9:30:00,23395,23395,23395,23395,0
2008/1/14 10:00:00,23395,23395,23395,23395,0
2008/1/14 10:15:00,23395,23395,23395,23395,0
2008/1/14 11:00:00,23395,23400,23310,23310,14
2008/1/14 11:30:00,23310,23310,23300,23300,2
2008/1/14 14:00:00,23300,23300,23290,23295,22
2008/1/14 14:30:00,23295,23400,23295,23400,4
2008/1/14 15:00:00,23320,23400,23320,23400,40
2008/1/15 9:30:00,23310,23350,23310,23350,50
2008/1/15 10:00:00,23500,23500,23500,23500,20
2008/1/15 10:15:00,23500,23500,23500,23500,0
2008/1/15 11:00:00,23500,23510,23500,23500,4
2008/1/15 11:30:00,23500,23500,23300,23300,52
2008/1/15 14:00:00,23320,23320,23310,23310,140
2008/1/15 14:30:00,23310,23310,23310,23310,50
2008/1/15 15:00:00,23350,23350,23300,23310,68
2008/1/16 9:30:00,25015,25015,25015,25015,0
2008/1/16 10:00:00,25015,25015,25015,25015,0
2008/1/16 10:15:00,25015,25795,25015,25785,36
2008/1/16 11:00:00,25785,25785,25275,25275,6
2008/1/16 11:30:00,25275,25275,25275,25275,0
2008/1/16 14:00:00,25125,25245,24675,24850,8
2008/1/16 14:30:00,24850,24850,24850,24850,0
2008/1/16 15:00:00,24850,24950,24850,24900,4
2008/1/17 9:30:00,24410,25000,24400,25000,34
2008/1/17 10:00:00,25000,25195,25000,25195,2
2008/1/17 10:15:00,25195,25195,25195,25195,0
2008/1/17 11:00:00,25195,25195,25005,25080,8
2008/1/17 11:30:00,25080,25200,25080,25130,8
2008/1/17 14:00:00,25130,25130,25130,25130,0
2008/1/17 14:30:00,25130,25130,25130,25130,0
2008/1/17 15:00:00,25130,25130,25130,25130,2
2008/1/18 9:30:00,24735,25050,24735,25050,4
2008/1/18 10:00:00,25050,25050,24900,24900,12
2008/1/18 10:15:00,24900,24980,24900,24980,2
2008/1/18 11:00:00,24980,25040,24980,25040,2
2008/1/18 11:30:00,25040,25040,25040,25040,0
2008/1/18 14:00:00,25040,25040,25040,25040,0
2008/1/18 14:30:00,25040,25040,25040,25040,0
2008/1/18 15:00:00,25040,25040,24755,24900,42
2008/1/21 9:30:00,24900,24900,24900,24900,0
2008/1/21 10:00:00,24900,24900,24900,24900,2
2008/1/21 10:15:00,24900,24900,24900,24900,0
2008/1/21 11:00:00,24900,24900,24900,24900,0
2008/1/21 11:30:00,25050,25050,25050,25050,2
2008/1/21 14:00:00,25050,25050,25050,25050,0
2008/1/21 14:30:00,25050,25050,25050,25050,0
2008/1/21 15:00:00,25050,25050,25050,25050,0
2008/1/22 9:30:00,24490,24500,24490,24500,16
2008/1/22 10:00:00,24400,24400,24400,24400,2
2008/1/22 10:15:00,24400,24400,24400,24400,0
2008/1/22 11:00:00,24215,24275,24215,24275,4
2008/1/22 11:30:00,24275,24470,24275,24470,4
2008/1/22 14:00:00,24220,24245,24005,24005,26
2008/1/22 14:30:00,24005,24175,24005,24170,10
2008/1/22 15:00:00,24170,24170,24120,24120,8
2008/1/23 9:30:00,24345,24600,24345,24600,10
2008/1/23 10:00:00,24500,24500,24500,24500,2
2008/1/23 10:15:00,24500,24500,24500,24500,0
2008/1/23 11:00:00,24500,24500,24500,24500,2
2008/1/23 11:30:00,24500,24500,24500,24500,0
2008/1/23 14:00:00,24500,24500,24350,24350,2
2008/1/23 14:30:00,24350,24500,24350,24500,2
2008/1/23 15:00:00,24500,24500,24500,24500,0
2008/1/24 9:30:00,24950,24950,24400,24400,4
2008/1/24 10:00:00,24400,24400,24400,24400,0
2008/1/24 10:15:00,24500,24500,24500,24500,2
2008/1/24 11:00:00,24500,24500,24500,24500,0
2008/1/24 11:30:00,24600,24600,24555,24555,4
2008/1/24 14:00:00,24555,24555,24555,24555,0
2008/1/24 14:30:00,24555,24555,24555,24555,0
2008/1/24 15:00:00,24555,24700,24555,24650,4
2008/1/25 9:30:00,24705,24705,24705,24705,0
2008/1/25 10:00:00,24705,24705,24705,24705,2
2008/1/25 10:15:00,24705,24705,24705,24705,0
2008/1/25 11:00:00,24705,24705,24705,24705,0
2008/1/25 11:30:00,24705,24705,24705,24705,0
2008/1/25 14:00:00,24705,24705,24705,24705,0
2008/1/25 14:30:00,24705,24990,24705,24990,2
2008/1/25 15:00:00,24990,24990,24990,24990,0
2008/1/28 9:30:00,24300,24300,24300,24300,0
2008/1/28 10:00:00,24300,24300,24300,24300,0
2008/1/28 10:15:00,24300,24300,24300,24300,0
2008/1/28 11:00:00,24300,24300,24300,24300,0
2008/1/28 11:30:00,24300,24300,24300,24300,0
2008/1/28 14:00:00,24300,24750,24300,24700,28
2008/1/28 14:30:00,24700,24700,24500,24500,4
2008/1/28 15:00:00,24650,24650,24650,24650,2
2008/1/29 9:30:00,24710,24710,24710,24710,0
2008/1/29 10:00:00,24710,24710,24710,24710,0
2008/1/29 10:15:00,24710,24710,24710,24710,0
2008/1/29 11:00:00,24710,24710,24710,24710,0
2008/1/29 11:30:00,24710,24710,24710,24710,2
2008/1/29 14:00:00,24710,24710,24710,24710,0
2008/1/29 14:30:00,24885,24890,24885,24890,4
2008/1/29 15:00:00,24890,24890,24890,24890,0
2008/1/30 9:30:00,24750,24750,24750,24750,2
2008/1/30 10:00:00,24750,24750,24750,24750,0
2008/1/30 10:15:00,24750,24750,24750,24750,0
2008/1/30 11:00:00,24750,24750,24750,24750,0
2008/1/30 11:30:00,24750,24750,24750,24750,0
2008/1/30 14:00:00,24750,24750,24750,24750,0
2008/1/30 14:30:00,24750,24750,24750,24750,0
2008/1/30 15:00:00,24750,24750,24750,24750,0
2008/1/31 9:30:00,24875,24875,24875,24875,0
2008/1/31 10:00:00,24875,24875,24875,24875,0
2008/1/31 10:15:00,24875,24875,24875,24875,0
2008/1/31 11:00:00,24875,24875,24650,24700,6
2008/1/31 11:30:00,24700,24700,24655,24655,20
2008/1/31 14:00:00,24655,24850,24655,24850,2
2008/1/31 14:30:00,24850,24850,24850,24850,0
2008/1/31 15:00:00,24680,24830,24680,24830,8
2008/2/1 9:30:00,24880,24880,24880,24880,2
2008/2/1 10:00:00,24880,24880,24880,24880,0
2008/2/1 10:15:00,24880,24880,24880,24880,0
2008/2/1 11:00:00,24880,24880,24880,24880,0
2008/2/1 11:30:00,24880,24880,24880,24880,0
2008/2/1 14:00:00,24880,25000,24880,25000,6
2008/2/1 14:30:00,25000,25000,25000,25000,2
2008/2/1 15:00:00,25000,25000,25000,25000,0
2008/2/4 9:30:00,25200,25200,25200,25200,0
2008/2/4 10:00:00,25200,25200,25200,25200,0
2008/2/4 10:15:00,25200,25200,25200,25200,2
2008/2/4 11:00:00,25200,25200,25200,25200,0
2008/2/4 11:30:00,25200,25200,25200,25200,0
2008/2/4 14:00:00,25200,25200,25100,25100,2
2008/2/4 14:30:00,25100,25100,25100,25100,0
2008/2/4 15:00:00,25100,25200,25100,25200,6
2008/2/5 9:30:00,24600,24600,24600,24600,0
2008/2/5 10:00:00,24600,24600,24600,24600,0
2008/2/5 10:15:00,24600,24600,24600,24600,4
2008/2/5 11:00:00,24900,24900,24900,24900,2
2008/2/5 11:30:00,24900,24900,24900,24900,0
2008/2/5 14:00:00,24900,24900,24900,24900,0
2008/2/5 14:30:00,24900,24900,24900,24900,0
2008/2/5 15:00:00,24900,25180,24900,25180,6
2008/2/13 9:30:00,25100,25230,25100,25220,22
2008/2/13 10:00:00,25220,25220,25210,25215,8
2008/2/13 10:15:00,25215,25215,25215,25215,0
2008/2/13 11:00:00,25215,25215,25100,25100,2
2008/2/13 11:30:00,25100,25100,25100,25100,0
2008/2/13 14:00:00,25100,25195,25100,25190,8
2008/2/13 14:30:00,25190,25190,25100,25100,2
2008/2/13 15:00:00,25100,25100,25100,25100,0
2008/2/14 9:30:00,25140,25160,25140,25160,4
2008/2/14 10:00:00,25160,25255,25160,25255,8
2008/2/14 10:15:00,25255,25270,25255,25270,2
2008/2/14 11:00:00,25270,25270,25000,25000,2
2008/2/14 11:30:00,24760,24760,24650,24650,4
2008/2/14 14:00:00,24650,24650,24650,24650,0
2008/2/14 14:30:00,24650,24650,24650,24650,0
2008/2/14 15:00:00,24650,25000,24650,24780,4
2008/2/15 9:30:00,25090,25090,24805,24805,4
2008/2/15 10:00:00,24805,24805,24805,24805,0
2008/2/15 10:15:00,24830,24830,24830,24830,2
2008/2/15 11:00:00,24830,24830,24830,24830,0
2008/2/15 11:30:00,24830,24830,24830,24830,0
2008/2/15 14:00:00,24830,24830,24830,24830,0
2008/2/15 14:30:00,24830,24830,24830,24830,0
2008/2/15 15:00:00,24830,24830,24830,24830,0
2008/2/18 9:30:00,25075,25075,25075,25075,0
2008/2/18 10:00:00,25075,25075,25075,25075,4
2008/2/18 10:15:00,25075,25075,25075,25075,0
2008/2/18 11:00:00,25075,25075,25030,25030,6
2008/2/18 11:30:00,25030,25100,25030,25100,2
2008/2/18 14:00:00,25100,25100,25100,25100,0
2008/2/18 14:30:00,25100,25130,25100,25130,2
2008/2/18 15:00:00,25130,25200,25130,25200,4
2008/2/19 9:30:00,25260,25320,25250,25250,18
2008/2/19 10:00:00,25250,25250,25250,25250,0
2008/2/19 10:15:00,25290,25290,25290,25290,2
2008/2/19 11:00:00,25290,25365,25210,25210,12
2008/2/19 11:30:00,25210,25210,25210,25210,0
2008/2/19 14:00:00,25210,25300,25210,25300,4
2008/2/19 14:30:00,25320,25320,25280,25280,4
2008/2/19 15:00:00,25280,25280,25280,25280,0
2008/2/20 9:30:00,25500,25500,25200,25200,4
2008/2/20 10:00:00,25200,25250,25200,25250,10
2008/2/20 10:15:00,25300,25305,25300,25305,4
2008/2/20 11:00:00,25340,25450,25305,25450,20
2008/2/20 11:30:00,25500,25550,25500,25500,14
2008/2/20 14:00:00,25425,25595,25425,25595,12
2008/2/20 14:30:00,25650,25650,25600,25600,12
2008/2/20 15:00:00,25600,25600,25505,25505,10
2008/2/21 9:30:00,25400,25525,25400,25525,8
2008/2/21 10:00:00,25525,25675,25525,25675,18
2008/2/21 10:15:00,25675,25675,25600,25600,10
2008/2/21 11:00:00,25600,25800,25600,25800,8
2008/2/21 11:30:00,25900,26095,25900,26075,22
