datetime,open,high,low,close,volume
2008/1/29 11:30:00,24080,24080,24080,24080,0
2008/1/29 14:00:00,24080,24170,24080,24170,12
2008/1/29 14:30:00,24170,24240,24145,24240,12
2008/1/29 15:00:00,24240,24240,24240,24240,0
2008/1/30 9:30:00,24300,24300,23980,24100,18
2008/1/30 10:00:00,24100,24120,24080,24120,16
2008/1/30 10:15:00,24120,24125,24120,24125,4
2008/1/30 11:00:00,24125,24125,24060,24060,2
2008/1/30 11:30:00,24060,24080,24060,24075,8
2008/1/30 14:00:00,24075,24075,23935,24000,12
2008/1/30 14:30:00,24000,24000,24000,24000,0
2008/1/30 15:00:00,24000,24090,24000,24000,16
2008/1/31 9:30:00,23950,24115,23950,24115,14
2008/1/31 10:00:00,24115,24115,24005,24030,10
2008/1/31 10:15:00,24090,24105,24035,24035,10
2008/1/31 11:00:00,24035,24070,24020,24020,10
2008/1/31 11:30:00,24020,24050,24000,24000,20
2008/1/31 14:00:00,24000,24060,24000,24060,4
2008/1/31 14:30:00,24090,24090,24090,24090,2
2008/1/31 15:00:00,24090,24090,24030,24090,18
2008/2/1 9:30:00,24250,24250,24120,24200,32
2008/2/1 10:00:00,24200,24200,24115,24160,6
2008/2/1 10:15:00,24190,24210,24190,24210,12
2008/2/1 11:00:00,24205,24220,24175,24220,32
2008/2/1 11:30:00,24220,24220,24110,24155,18
2008/2/1 14:00:00,24245,24420,24235,24420,22
2008/2/1 14:30:00,24410,24420,24340,24375,18
2008/2/1 15:00:00,24390,24400,24350,24350,30
2008/2/4 9:30:00,24400,24400,24400,24400,2
2008/2/4 10:00:00,24400,24400,24295,24295,4
2008/2/4 10:15:00,24295,24295,24295,24295,0
2008/2/4 11:00:00,24450,24495,24430,24430,36
2008/2/4 11:30:00,24480,24500,24440,24500,18
2008/2/4 14:00:00,24400,24440,24400,24400,72
2008/2/4 14:30:00,24400,24480,24365,24480,164
2008/2/4 15:00:00,24450,24520,24445,24520,308
2008/2/5 9:30:00,24375,24480,24375,24390,58
2008/2/5 10:00:00,24390,24435,24360,24360,28
2008/2/5 10:15:00,24300,24330,24300,24320,226
2008/2/5 11:00:00,24330,24415,24330,24410,90
2008/2/5 11:30:00,24410,24430,24395,24400,46
2008/2/5 14:00:00,24380,24450,24155,24430,50
2008/2/5 14:30:00,24460,24545,24450,24515,60
2008/2/5 15:00:00,24505,24545,24500,24545,100
2008/2/13 9:30:00,25000,25000,24520,24700,34
2008/2/13 10:00:00,24700,24700,24500,24540,152
2008/2/13 10:15:00,24580,24580,24560,24560,4
2008/2/13 11:00:00,24560,24615,24500,24600,60
2008/2/13 11:30:00,24570,24610,24550,24550,12
2008/2/13 14:00:00,24600,24610,24555,24580,34
2008/2/13 14:30:00,24560,24560,24415,24440,22
2008/2/13 15:00:00,24485,24510,24335,24420,32
2008/2/14 9:30:00,24600,24600,24530,24590,24
2008/2/14 10:00:00,24595,24650,24550,24650,28
2008/2/14 10:15:00,24520,24540,24520,24540,4
2008/2/14 11:00:00,24540,24540,24050,24270,184
2008/2/14 11:30:00,24270,24270,24240,24240,12
2008/2/14 14:00:00,24400,24400,24335,24400,26
2008/2/14 14:30:00,24380,24380,24320,24320,18
2008/2/14 15:00:00,24320,24380,24245,24300,50
2008/2/15 9:30:00,24280,24280,24080,24080,28
2008/2/15 10:00:00,24080,24200,24080,24150,20
2008/2/15 10:15:00,24160,24165,24030,24150,14
2008/2/15 11:00:00,24100,24260,24050,24245,34
2008/2/15 11:30:00,24270,24270,24150,24150,34
2008/2/15 14:00:00,24170,24260,24150,24255,42
2008/2/15 14:30:00,24200,24265,24180,24180,28
2008/2/15 15:00:00,24195,24280,24195,24280,24
2008/2/18 9:30:00,24220,24380,24220,24380,44
2008/2/18 10:00:00,24450,24585,24410,24430,48
2008/2/18 10:15:00,24430,24430,24430,24430,0
2008/2/18 11:00:00,24430,24495,24430,24435,14
2008/2/18 11:30:00,24435,24550,24435,24550,14
2008/2/18 14:00:00,24550,24600,24535,24595,20
2008/2/18 14:30:00,24595,24630,24555,24555,14
2008/2/18 15:00:00,24600,24665,24565,24640,40
2008/2/19 9:30:00,24895,24895,24765,24800,32
2008/2/19 10:00:00,24800,24805,24725,24745,26
2008/2/19 10:15:00,24765,24800,24745,24800,20
2008/2/19 11:00:00,24855,24860,24695,24695,34
2008/2/19 11:30:00,24650,24700,24650,24700,18
2008/2/19 14:00:00,24700,24720,24700,24720,12
2008/2/19 14:30:00,24730,24730,24680,24680,4
2008/2/19 15:00:00,24680,24710,24670,24710,26
2008/2/20 9:30:00,24905,24905,24700,24745,30
2008/2/20 10:00:00,24745,24745,24700,24700,26
2008/2/20 10:15:00,24770,24790,24750,24790,20
2008/2/20 11:00:00,24750,24950,24750,24950,30
2008/2/20 11:30:00,24900,25100,24900,25100,142
2008/2/20 14:00:00,25060,25200,25000,25005,166
2008/2/20 14:30:00,25005,25100,25005,25050,22
2008/2/20 15:00:00,25020,25030,24820,24830,122
2008/2/21 9:30:00,25180,25180,24850,24985,94
2008/2/21 10:00:00,25000,25095,25000,25020,44
2008/2/21 10:15:00,25020,25030,25015,25015,14
2008/2/21 11:00:00,25020,25400,25020,25370,102
2008/2/21 11:30:00,25435,25580,25400,25520,170
2008/2/21 14:00:00,25570,25680,25520,25570,124
2008/2/21 14:30:00,25545,25610,25535,25610,22
2008/2/21 15:00:00,25570,25595,25015,25580,104
2008/2/22 9:30:00,25300,25570,25300,25560,132
2008/2/22 10:00:00,25570,25610,25560,25560,50
2008/2/22 10:15:00,25620,25620,25600,25610,20
2008/2/22 11:00:00,25680,25700,25590,25590,82
2008/2/22 11:30:00,25590,25630,25475,25500,30
2008/2/22 14:00:00,25500,25600,25475,25500,30
2008/2/22 14:30:00,25495,25495,25395,25395,52
2008/2/22 15:00:00,25340,25395,25325,25365,104
2008/2/25 9:30:00,25500,25715,25500,25680,378
2008/2/25 10:00:00,25655,25730,25620,25660,324
2008/2/25 10:15:00,25680,25735,25665,25735,98
2008/2/25 11:00:00,25750,25790,25675,25750,152
2008/2/25 11:30:00,25730,25765,25600,25615,84
2008/2/25 14:00:00,25615,25740,25615,25700,70
2008/2/25 14:30:00,25700,25705,25660,25665,38
2008/2/25 15:00:00,25700,25725,25580,25600,46
2008/2/26 9:30:00,25605,25605,24655,24795,220
2008/2/26 10:00:00,24800,24920,24720,24920,96
2008/2/26 10:15:00,24990,25010,24845,24845,82
2008/2/26 11:00:00,24840,24845,24725,24725,44
2008/2/26 11:30:00,24700,24750,24650,24750,250
2008/2/26 14:00:00,24750,24750,24650,24650,22
2008/2/26 14:30:00,24650,24650,24650,24650,2
2008/2/26 15:00:00,24650,24650,24650,24650,6
2008/2/27 9:30:00,24850,24990,24760,24950,628
2008/2/27 10:00:00,24950,24950,24820,24910,142
2008/2/27 10:15:00,24900,24900,24870,24870,28
2008/2/27 11:00:00,24905,24905,24355,24500,222
2008/2/27 11:30:00,24500,24660,24450,24520,582
2008/2/27 14:00:00,24500,24500,24270,24370,396
2008/2/27 14:30:00,24450,24525,24275,24375,36
2008/2/27 15:00:00,24470,24550,24455,24470,52
2008/2/28 9:30:00,24470,24735,24320,24590,68
2008/2/28 10:00:00,24550,24600,24480,24570,36
2008/2/28 10:15:00,24580,24580,24370,24370,12
2008/2/28 11:00:00,24505,24510,24400,24510,30
2008/2/28 11:30:00,24520,25630,24400,25630,192
2008/2/28 14:00:00,24385,24550,24370,24465,58
2008/2/28 14:30:00,24450,24510,24375,24450,118
2008/2/28 15:00:00,24450,24480,24430,24460,28
2008/2/29 9:30:00,24470,24600,24450,24600,136
2008/2/29 10:00:00,24600,24820,24600,24820,110
2008/2/29 10:15:00,24815,24860,24810,24850,34
2008/2/29 11:00:00,24835,24875,24815,24850,20
2008/2/29 11:30:00,24835,24890,24820,24835,36
2008/2/29 14:00:00,24835,24835,24765,24790,214
2008/2/29 14:30:00,24780,24850,24690,24690,120
2008/2/29 15:00:00,24710,24765,24640,24765,80
2008/3/3 9:30:00,24700,24780,24670,24680,74
2008/3/3 10:00:00,24760,24850,24725,24750,86
2008/3/3 10:15:00,24780,24790,24525,24765,48
2008/3/3 11:00:00,24775,24885,24775,24885,42
2008/3/3 11:30:00,24895,24980,24890,24970,30
2008/3/3 14:00:00,25000,25125,24935,25070,192
2008/3/3 14:30:00,25070,25105,25000,25000,22
2008/3/3 15:00:00,25000,25100,24980,25050,82
2008/3/4 9:30:00,25210,25300,24965,25065,218
2008/3/4 10:00:00,25100,25190,25050,25190,146
2008/3/4 10:15:00,25130,25150,24850,24850,62
2008/3/4 11:00:00,24835,24860,23960,24100,540
2008/3/4 11:30:00,24200,24365,24050,24365,142
2008/3/4 14:00:00,24200,24350,24200,24320,1470
2008/3/4 14:30:00,24320,24350,24265,24350,58
2008/3/4 15:00:00,24350,24350,24200,24255,206
2008/3/5 9:30:00,23900,24080,23700,23920,792
2008/3/5 10:00:00,23920,24070,23900,23990,938
2008/3/5 10:15:00,24030,24075,23995,24020,40
2008/3/5 11:00:00,23980,24070,23980,24020,44
2008/3/5 11:30:00,24070,24085,23995,24070,66
2008/3/5 14:00:00,24070,24245,24060,24130,72
2008/3/5 14:30:00,24145,24150,23980,23980,78
2008/3/5 15:00:00,23980,24035,23900,23900,370
2008/3/6 9:30:00,24010,24240,24000,24030,182
2008/3/6 10:00:00,24030,24150,24030,24090,132
2008/3/6 10:15:00,24040,24090,24040,24090,14
2008/3/6 11:00:00,24080,24120,24020,24080,24
2008/3/6 11:30:00,24080,24080,23650,23850,130
2008/3/6 14:00:00,23995,23995,23800,23850,110
2008/3/6 14:30:00,23865,23920,23835,23920,78
2008/3/6 15:00:00,23920,23945,23810,23855,52
2008/3/7 9:30:00,23745,23900,23745,23900,110
2008/3/7 10:00:00,23900,23940,23820,23890,44
2008/3/7 10:15:00,23935,23935,23880,23920,20
2008/3/7 11:00:00,23900,23900,23800,23825,36
2008/3/7 11:30:00,23850,23900,23820,23900,18
2008/3/7 14:00:00,23800,23800,23280,23570,674
2008/3/7 14:30:00,23560,23675,23560,23675,36
2008/3/7 15:00:00,23660,23830,23650,23760,146
2008/3/10 9:30:00,23405,23800,23105,23220,330
2008/3/10 10:00:00,23300,23640,23275,23500,258
2008/3/10 10:15:00,23505,23520,23475,23475,38
2008/3/10 11:00:00,23600,23685,23530,23570,150
2008/3/10 11:30:00,23675,23850,23630,23770,66
2008/3/10 14:00:00,23790,23790,23650,23700,142
2008/3/10 14:30:00,23710,23835,23710,23800,40
2008/3/10 15:00:00,23850,23865,23750,23815,38
2008/3/11 9:30:00,23725,24100,23670,23670,162
2008/3/11 10:00:00,23700,23780,23680,23780,64
2008/3/11 10:15:00,23750,23835,23750,23835,10
2008/3/11 11:00:00,23800,23805,23745,23800,88
2008/3/11 11:30:00,23800,23860,23800,23820,132
2008/3/11 14:00:00,23750,23820,23700,23770,54
2008/3/11 14:30:00,23740,23780,23730,23780,128
2008/3/11 15:00:00,23800,23830,23710,23710,68
2008/3/12 9:30:00,23750,23800,23650,23700,368
2008/3/12 10:00:00,23690,23730,23690,23700,124
2008/3/12 10:15:00,23720,23730,23700,23700,54
2008/3/12 11:00:00,23690,23690,23370,23400,216
2008/3/12 11:30:00,23435,23480,23105,23300,320
2008/3/12 14:00:00,23300,23500,23300,23445,138
2008/3/12 14:30:00,23385,23490,23385,23485,108
2008/3/12 15:00:00,23450,23450,23115,23115,290
2008/3/13 9:30:00,23115,23280,22870,22900,274
2008/3/13 10:00:00,22920,22960,22880,22910,256
2008/3/13 10:15:00,22905,22960,22750,22775,110
2008/3/13 11:00:00,22800,22805,22560,22650,248
2008/3/13 11:30:00,22610,22950,22610,22950,42
2008/3/13 14:00:00,22685,22685,22565,22620,404
2008/3/13 14:30:00,22600,22605,22560,22560,122
2008/3/13 15:00:00,22560,22560,22560,22560,62
2008/3/14 9:30:00,22560,22730,22240,22730,480
2008/3/14 10:00:00,22750,22990,22750,22950,338
2008/3/14 10:15:00,22930,23205,22930,23100,382
2008/3/14 11:00:00,23100,23170,23030,23110,442
2008/3/14 11:30:00,23130,23240,23100,23160,206
2008/3/14 14:00:00,23150,23155,23040,23105,240
2008/3/14 14:30:00,23105,23160,23105,23120,58
2008/3/14 15:00:00,23100,23135,23070,23135,80
2008/3/17 9:30:00,23010,23430,23010,23260,338
2008/3/17 10:00:00,23260,23360,23230,23360,316
2008/3/17 10:15:00,23350,23360,23290,23340,76
2008/3/17 11:00:00,23300,23490,23300,23400,242
2008/3/17 11:30:00,23360,23360,23170,23210,168
2008/3/17 14:00:00,23250,23255,23075,23160,136
2008/3/17 14:30:00,23150,23230,23125,23230,40
2008/3/17 15:00:00,23265,23400,23215,23400,100
2008/3/18 9:30:00,22515,23265,22515,22890,482
2008/3/18 10:00:00,22875,22970,22740,22915,276
2008/3/18 10:15:00,22920,22920,22860,22860,36
2008/3/18 11:00:00,22860,22950,22510,22910,844
2008/3/18 11:30:00,22915,22940,22900,22900,140
2008/3/18 14:00:00,22900,22900,22745,22810,230
2008/3/18 14:30:00,22800,22850,22700,22800,152
2008/3/18 15:00:00,22780,23130,22780,23125,452
2008/3/19 9:30:00,23395,23400,23160,23275,468
2008/3/19 10:00:00,23230,23270,23030,23040,342
2008/3/19 10:15:00,23050,23140,23010,23070,74
2008/3/19 11:00:00,23020,23080,22825,22890,164
2008/3/19 11:30:00,22890,22995,22575,22700,250
2008/3/19 14:00:00,22660,22780,22650,22690,330
2008/3/19 14:30:00,22690,22885,22690,22750,120
2008/3/19 15:00:00,22740,22740,22650,22650,148
2008/3/20 9:30:00,22070,22300,22055,22200,592
2008/3/20 10:00:00,22185,22350,22180,22260,318
2008/3/20 10:15:00,22220,22250,22180,22210,86
2008/3/20 11:00:00,22230,22245,22140,22200,170
2008/3/20 11:30:00,22180,22220,22165,22170,48
2008/3/20 14:00:00,22175,22240,22175,22180,148
2008/3/20 14:30:00,22180,22360,22180,22290,310
2008/3/20 15:00:00,22260,22320,22055,22110,382
2008/3/21 9:30:00,22110,22515,22100,22350,392
2008/3/21 10:00:00,22350,22400,22290,22315,136
2008/3/21 10:15:00,22375,22400,22320,22320,92
2008/3/21 11:00:00,22320,22350,22200,22260,138
2008/3/21 11:30:00,22280,22280,22135,22250,80
2008/3/21 14:00:00,22280,22295,22210,22250,162
2008/3/21 14:30:00,22270,22310,22240,22310,60
2008/3/21 15:00:00,22250,22340,22240,22300,100
2008/3/24 9:30:00,22320,22320,22200,22250,176
2008/3/24 10:00:00,22270,22330,22250,22265,136
2008/3/24 10:15:00,22250,22250,22170,22180,98
2008/3/24 11:00:00,22175,22215,22150,22180,70
2008/3/24 11:30:00,22185,22190,22100,22100,78
2008/3/24 14:00:00,22130,22320,22115,22280,270
2008/3/24 14:30:00,22290,22300,22190,22240,130
2008/3/24 15:00:00,22260,22320,22195,22300,102
2008/3/25 9:30:00,22350,22690,22350,22615,470
2008/3/25 10:00:00,22660,22660,22565,22575,74
2008/3/25 10:15:00,22575,22605,22525,22580,146
2008/3/25 11:00:00,22580,22650,22545,22620,228
2008/3/25 11:30:00,22615,22650,22615,22650,138
2008/3/25 14:00:00,22660,22800,22600,22790,642
2008/3/25 14:30:00,22790,22805,22740,22800,230
2008/3/25 15:00:00,22800,22850,22800,22805,128
2008/3/26 9:30:00,22785,22850,22700,22800,472
2008/3/26 10:00:00,22765,22765,22510,22610,464
2008/3/26 10:15:00,22620,22660,22575,22600,200
2008/3/26 11:00:00,22620,22645,22500,22550,238
2008/3/26 11:30:00,22570,22595,22530,22585,110
2008/3/26 14:00:00,22680,22750,22660,22660,326
2008/3/26 14:30:00,22685,22750,22655,22675,282
2008/3/26 15:00:00,22655,22720,22600,22605,282
2008/3/27 9:30:00,22610,22750,22610,22720,558
2008/3/27 10:00:00,22720,22720,22580,22620,218
2008/3/27 10:15:00,22630,22700,22625,22685,106
2008/3/27 11:00:00,22685,22700,22635,22675,92
2008/3/27 11:30:00,22680,22770,22680,22720,220
2008/3/27 14:00:00,22760,22800,22715,22770,332
2008/3/27 14:30:00,22770,22770,22730,22750,66
2008/3/27 15:00:00,22750,22750,22670,22720,266
2008/3/28 9:30:00,22500,22650,22300,22335,724
2008/3/28 10:00:00,22335,22400,22200,22350,722
2008/3/28 10:15:00,22360,22370,22340,22360,34
2008/3/28 11:00:00,22350,22380,22310,22360,126
2008/3/28 11:30:00,22350,22380,22340,22340,88
2008/3/28 14:00:00,22330,22370,22280,22310,546
2008/3/28 14:30:00,22300,22330,22275,22290,126
2008/3/28 15:00:00,22300,22605,22290,22590,524
2008/3/31 9:30:00,22500,22900,22500,22900,758
2008/3/31 10:00:00,22870,22880,22785,22850,356
2008/3/31 10:15:00,22825,22870,22825,22830,174
2008/3/31 11:00:00,22850,22875,22660,22750,504
2008/3/31 11:30:00,22770,22815,22720,22815,150
2008/3/31 14:00:00,22770,22800,22715,22750,226
2008/3/31 14:30:00,22755,22860,22755,22850,820
2008/3/31 15:00:00,22835,22900,22770,22805,2416
2008/4/1 9:30:00,22490,22585,22330,22430,1896
2008/4/1 10:00:00,22420,22450,22360,22375,1170
2008/4/1 10:15:00,22375,22410,22375,22405,138
2008/4/1 11:00:00,22400,22480,22370,22475,1442
2008/4/1 11:30:00,22470,22490,22415,22415,526
2008/4/1 14:00:00,22420,22420,22205,22245,1308
2008/4/1 14:30:00,22205,22220,22030,22125,676
2008/4/1 15:00:00,22115,22200,22110,22155,520
2008/4/2 9:30:00,22385,22485,22220,22265,2336
2008/4/2 10:00:00,22265,22270,22005,22055,1764
2008/4/2 10:15:00,22050,22095,21875,22090,622
2008/4/2 11:00:00,22090,22175,22080,22125,1084
2008/4/2 11:30:00,22120,22200,22010,22150,1618
2008/4/2 14:00:00,22235,22235,22025,22080,1666
2008/4/2 14:30:00,22070,22160,22050,22100,1214
2008/4/2 15:00:00,22100,22250,22080,22125,1390
2008/4/3 9:30:00,22300,22360,22255,22340,1958
2008/4/3 10:00:00,22350,22545,22345,22440,1622
2008/4/3 10:15:00,22440,22480,22440,22455,136
2008/4/3 11:00:00,22460,22475,22330,22380,662
2008/4/3 11:30:00,22380,22450,22360,22425,218
2008/4/3 14:00:00,22450,22500,22390,22440,404
2008/4/3 14:30:00,22420,22475,22415,22450,248
2008/4/3 15:00:00,22430,22430,22320,22350,448
2008/4/7 9:30:00,22505,22550,22160,22240,2432
2008/4/7 10:00:00,22265,22310,22100,22190,2200
2008/4/7 10:15:00,22185,22220,22135,22190,252
2008/4/7 11:00:00,22190,22250,22130,22250,416
2008/4/7 11:30:00,22250,22250,22155,22220,150
2008/4/7 14:00:00,22225,22275,22150,22230,636
2008/4/7 14:30:00,22240,22300,22215,22265,420
2008/4/7 15:00:00,22260,22280,22155,22180,450
2008/4/8 9:30:00,22200,22200,22010,22070,1496
2008/4/8 10:00:00,22060,22070,21840,21895,1360
2008/4/8 10:15:00,21895,21940,21750,21820,888
2008/4/8 11:00:00,21825,21825,21650,21730,1358
2008/4/8 11:30:00,21720,21770,21695,21740,524
2008/4/8 14:00:00,21700,21745,21400,21475,2506
2008/4/8 14:30:00,21480,21635,21470,21635,1510
2008/4/8 15:00:00,21630,21710,21600,21700,3160
2008/4/9 9:30:00,21680,21720,21420,21700,2458
2008/4/9 10:00:00,21695,21820,21650,21660,1082
2008/4/9 10:15:00,21650,21650,21515,21600,530
2008/4/9 11:00:00,21590,21695,21575,21650,610
2008/4/9 11:30:00,21635,21685,21580,21630,486
2008/4/9 14:00:00,21570,21605,21520,21580,1244
2008/4/9 14:30:00,21580,21670,21550,21645,244
2008/4/9 15:00:00,21630,21660,21585,21630,548
2008/4/10 9:30:00,21785,21785,21510,21560,1784
2008/4/10 10:00:00,21570,21580,21470,21520,1592
2008/4/10 10:15:00,21520,21520,21380,21445,616
2008/4/10 11:00:00,21450,21540,21450,21540,1058
2008/4/10 11:30:00,21535,21650,21500,21530,1118
2008/4/10 14:00:00,21550,21585,21450,21465,1894
2008/4/10 14:30:00,21465,21485,21400,21400,1160
2008/4/10 15:00:00,21405,21440,21200,21235,2822
2008/4/11 9:30:00,21220,21220,21020,21070,2206
2008/4/11 10:00:00,21070,21140,21000,21085,1098
2008/4/11 10:15:00,21075,21115,21060,21070,304
2008/4/11 11:00:00,21065,21075,20940,21050,1500
2008/4/11 11:30:00,21050,21100,21030,21070,584
2008/4/11 14:00:00,21070,21080,20850,20850,2876
2008/4/11 14:30:00,20850,20860,20680,20705,3274
2008/4/11 15:00:00,20705,20745,20675,20700,4718
2008/4/14 9:30:00,20580,20700,20390,20515,7890
2008/4/14 10:00:00,20505,20550,20430,20485,3628
2008/4/14 10:15:00,20485,20550,20460,20485,2082
2008/4/14 11:00:00,20490,20495,20365,20420,3870
2008/4/14 11:30:00,20415,20465,20400,20450,2532
2008/4/14 14:00:00,20440,20605,20435,20565,5958
2008/4/14 14:30:00,20560,20610,20555,20570,2366
2008/4/14 15:00:00,20570,20750,20570,20605,6486
2008/4/15 9:30:00,20610,20775,20545,20620,6684
2008/4/15 10:00:00,20600,20665,20475,20515,5438
2008/4/15 10:15:00,20510,20600,20510,20555,2256
2008/4/15 11:00:00,20555,20595,20460,20565,5754
2008/4/15 11:30:00,20565,20570,20480,20540,3546
2008/4/15 14:00:00,20550,20720,20535,20645,8120
2008/4/15 14:30:00,20650,20680,20575,20575,2842
2008/4/15 15:00:00,20570,20630,20520,20620,5054
2008/4/16 9:30:00,20800,20820,20600,20650,10414
2008/4/16 10:00:00,20650,20675,20540,20590,4818
2008/4/16 10:15:00,20590,20605,20585,20590,982
2008/4/16 11:00:00,20590,20640,20575,20605,4510
2008/4/16 11:30:00,20605,20675,20605,20630,2742
2008/4/16 14:00:00,20625,20710,20605,20685,4984
2008/4/16 14:30:00,20685,20725,20620,20640,3282
2008/4/16 15:00:00,20640,20690,20620,20660,3904
2008/4/17 9:30:00,20735,21005,20695,20900,18284
2008/4/17 10:00:00,20900,20995,20900,20955,4498
2008/4/17 10:15:00,20960,21070,20955,21035,5960
2008/4/17 11:00:00,21035,21075,20915,20980,9794
2008/4/17 11:30:00,20980,20985,20920,20970,4084
2008/4/17 14:00:00,20995,21090,20960,20965,11168
2008/4/17 14:30:00,20965,21015,20920,20930,5876
2008/4/17 15:00:00,20930,20955,20880,20925,8250
2008/4/18 9:30:00,20820,20870,20625,20695,23944
2008/4/18 10:00:00,20695,20735,20550,20675,14494
2008/4/18 10:15:00,20675,20750,20675,20700,4388
2008/4/18 11:00:00,20700,20795,20700,20730,7724
2008/4/18 11:30:00,20735,20785,20685,20780,6088
2008/4/18 14:00:00,20780,20780,20680,20725,8586
2008/4/18 14:30:00,20720,20725,20660,20700,5998
2008/4/18 15:00:00,20705,20745,20680,20705,6392
2008/4/21 9:30:00,20750,21030,20750,20965,23946
2008/4/21 10:00:00,20960,21090,20945,20980,18018
2008/4/21 10:15:00,20990,20990,20905,20940,6404
2008/4/21 11:00:00,20935,21015,20925,20990,10590
2008/4/21 11:30:00,20995,21035,20830,20850,13306
2008/4/21 14:00:00,20850,20885,20705,20775,22094
2008/4/21 14:30:00,20775,20810,20720,20765,8366
2008/4/21 15:00:00,20765,20860,20745,20850,14842
2008/4/22 9:30:00,20700,20965,20600,20845,31572
2008/4/22 10:00:00,20850,20860,20520,20605,39190
2008/4/22 10:15:00,20605,20640,20570,20575,4838
2008/4/22 11:00:00,20580,20610,20420,20460,18684
2008/4/22 11:30:00,20460,20605,20400,20570,18410
2008/4/22 14:00:00,20570,20575,20440,20440,17628
2008/4/22 14:30:00,20440,20570,20420,20540,15340
2008/4/22 15:00:00,20535,20580,20455,20470,14084
2008/4/23 9:30:00,20505,20640,20505,20570,32282
2008/4/23 10:00:00,20570,20590,20545,20570,10384
2008/4/23 10:15:00,20570,20620,20565,20585,5068
2008/4/23 11:00:00,20590,20670,20590,20620,15650
2008/4/23 11:30:00,20620,20650,20615,20650,5352
2008/4/23 14:00:00,20650,20665,20570,20595,14218
2008/4/23 14:30:00,20595,20625,20585,20615,4318
2008/4/23 15:00:00,20615,20685,20610,20645,14310
2008/4/24 9:30:00,20500,20525,20410,20490,27396
2008/4/24 10:00:00,20485,20550,20485,20505,11770
2008/4/24 10:15:00,20505,20550,20500,20525,4386
2008/4/24 11:00:00,20525,20650,20525,20605,14900
2008/4/24 11:30:00,20605,20770,20580,20695,16874
2008/4/24 14:00:00,20755,20755,20675,20710,21184
2008/4/24 14:30:00,20705,20740,20675,20705,7164
2008/4/24 15:00:00,20705,20885,20690,20825,28678
2008/4/25 9:30:00,20740,20910,20685,20785,48928
2008/4/25 10:00:00,20785,20825,20650,20695,35280
2008/4/25 10:15:00,20695,20765,20680,20735,9110
2008/4/25 11:00:00,20735,20750,20665,20700,10272
2008/4/25 11:30:00,20700,20760,20670,20710,11158
2008/4/25 14:00:00,20680,20830,20670,20805,28038
2008/4/25 14:30:00,20805,20815,20775,20795,9528
2008/4/25 15:00:00,20795,20800,20740,20760,20556
2008/4/28 9:30:00,21110,21230,21085,21185,45524
2008/4/28 10:00:00,21180,21405,21165,21350,37512
2008/4/28 10:15:00,21350,21475,21340,21455,14054
2008/4/28 11:00:00,21455,21585,21440,21540,23998
2008/4/28 11:30:00,21545,21585,21540,21585,5466
2008/4/28 14:00:00,21585,21585,21565,21585,2112
2008/4/28 14:30:00,21585,21585,21585,21585,72
2008/4/28 15:00:00,21585,21585,21585,21585,152
